language,chunk_size,speaker,wer,cer,comet-score,stt_time,tt_time,tts_time,total_time
en,3500,speaker_1,0.24472573839662448,0.16897081413210446,0.5130569338798523,"[571.93, 604.82, 584.99, 2990.59, 605.17, 572.49, 518.48, 464.31, 536.97, 499.94, 545.28, 534.84, 608.34, 527.99, 542.72, 501.12, 481.16, 544.03, 552.8, 504.65, 508.66, 2072.42, 552.21, 665.33, 674.17, 677.84, 590.64, 514.63, 619.27]","[975.87, 1162.74, 1122.78, 1207.92, 1153.26, 1138.5, 997.43, 880.11, 910.3, 889.73, 808.61, 831.41, 704.62, 1183.62, 981.93, 839.62, 780.2, 911.52, 1030.31, 858.1, 776.9, 889.67, 961.16, 1119.18, 1094.19, 1023.1, 1012.92, 842.41, 1000.92]","[12542.36, 6067.28, 3910.63, 2455.89, 3207.82, 3294.47, 2688.29, 2050.06, 2765.02, 1811.71, 2733.24, 2430.49, 2362.56, 3272.53, 2701.3, 1740.84, 2264.21, 3805.15, 2107.69, 2925.9, 2350.76, 4241.57, 2954.94, 6294.41, 2847.84, 5440.54, 4153.11, 3938.02, 4165.89]","[15373.41, 17068.49, 17230.64, 15931.58, 15618.67, 14777.79, 13741.82, 12064.23, 10288.72, 8388.02, 6589.99, 4705.27, 3676.48, 4985.63, 4226.98, 3082.64, 3526.62, 5261.91, 3691.83, 4290.05, 3637.26, 7205.38, 5810.85, 8353.77, 7273.29, 9002.23, 9434.64, 9859.41, 10302.91]"
en,3500,speaker_2,0.10689655172413794,0.0980140935297886,0.6107855439186096,"[549.55, 575.13, 535.43, 521.89, 511.95, 473.12, 542.08, 503.88, 507.56, 616.35, 547.6, 531.34, 581.58, 512.9, 573.89, 575.57, 547.96, 502.97, 511.86, 491.56, 573.32, 570.22, 539.97, 625.01, 523.48, 603.28, 575.99, 610.94, 488.05, 554.69, 512.09, 537.14]","[587.98, 871.57, 902.21, 946.89, 984.68, 767.55, 819.66, 942.69, 885.08, 1133.03, 1283.29, 916.66, 1000.62, 1109.53, 1195.91, 1221.78, 1112.93, 956.54, 786.13, 830.57, 1052.6, 1159.09, 1041.42, 1049.97, 929.59, 842.34, 1082.78, 1075.82, 777.91, 654.65, 706.92, 948.84]","[6704.9, 3335.0, 5142.8, 2969.61, 3643.56, 2450.45, 4471.48, 2733.16, 3132.31, 8399.36, 4534.65, 2980.96, 4295.29, 3807.03, 4181.44, 4779.72, 3363.9, 2761.46, 3114.64, 2405.6, 4312.6, 3727.34, 2592.22, 4078.81, 3347.93, 2236.72, 3679.86, 3605.95, 2671.13, 2388.47, 2226.29, 3408.36]","[10316.23, 9478.09, 11085.09, 10348.03, 10260.25, 8146.02, 9124.28, 7941.3, 6527.32, 10795.69, 11197.51, 10646.96, 11225.87, 10896.45, 11330.05, 12016.49, 11659.64, 10737.21, 10137.12, 9037.09, 9665.17, 9286.55, 8161.06, 8516.22, 8158.07, 6690.73, 6660.71, 6736.08, 5679.09, 4334.78, 3446.39, 4908.65]"
en,3500,speaker_3,0.12460063897763578,0.10211706102117062,0.5687271952629089,"[545.58, 456.98, 539.03, 515.06, 544.56, 491.9, 480.19, 601.68, 506.41, 643.76, 548.89, 554.26, 575.0, 531.81, 544.27, 477.19, 653.76, 505.35, 561.8, 589.18, 588.36, 610.4, 584.83, 597.31, 558.6, 559.03, 611.99, 530.23, 528.71, 576.32, 617.66]","[649.58, 796.16, 853.19, 933.04, 1100.15, 973.46, 779.45, 1112.67, 1130.45, 1196.9, 1293.99, 1105.15, 1263.97, 1240.39, 1127.8, 790.98, 1036.92, 1117.55, 970.22, 1022.66, 1263.42, 1218.76, 1325.84, 1197.88, 1080.37, 834.25, 961.88, 932.79, 809.97, 1199.37, 1419.02]","[5771.06, 1712.27, 3417.57, 2437.65, 3818.57, 1737.41, 5062.98, 8523.05, 3802.3, 5900.54, 3635.36, 3409.27, 4078.32, 2489.64, 2890.93, 2612.31, 4329.1, 1988.94, 3633.89, 4417.94, 3626.81, 4371.48, 4270.88, 3868.2, 3487.93, 2310.49, 4235.86, 3191.36, 2957.49, 3344.45, 4791.47]","[10299.76, 8272.58, 7940.1, 5843.04, 5464.13, 3665.15, 6323.4, 10290.46, 10368.76, 12107.29, 12049.97, 11756.2, 12103.32, 10868.09, 9841.86, 8749.6, 8752.31, 7037.64, 6968.92, 7900.1, 7824.98, 8499.64, 9073.71, 8604.09, 7980.74, 6770.17, 7272.73, 6747.49, 5995.08, 5611.27, 6829.2]"
en,3500,speaker_4,0.15709969788519637,0.11227297743533296,0.573714554309845,"[542.42, 536.01, 536.01, 559.86, 565.1, 563.98, 529.13, 509.63, 517.39, 501.81, 534.6, 548.56, 532.81, 517.34, 537.92, 536.53, 593.06, 575.18, 521.3, 556.27, 508.68, 539.47, 553.75, 524.19, 544.44, 476.95, 582.86, 505.88, 474.94, 2971.58, 511.65]","[508.62, 841.42, 867.88, 943.3, 928.91, 1058.6, 1234.93, 1052.52, 1002.46, 872.98, 1070.53, 1279.74, 1212.11, 1029.13, 957.74, 1140.85, 1208.94, 1135.43, 1155.06, 996.21, 1040.75, 1102.6, 1170.29, 999.42, 1025.64, 975.22, 1004.47, 1022.11, 663.53, 896.1, 1130.84]","[4864.87, 7554.94, 2785.5, 2893.98, 3446.13, 3618.58, 3483.23, 3388.89, 3229.0, 3060.31, 4592.78, 4114.48, 6316.69, 2966.16, 3177.56, 3612.85, 3683.97, 3783.32, 2764.8, 4456.27, 3204.21, 3899.05, 3865.42, 2590.25, 4421.0, 2982.8, 4411.53, 2622.94, 3047.94, 4515.2, 2747.06]","[9529.84, 13551.02, 12198.39, 11348.07, 10840.62, 10309.63, 10286.38, 9965.77, 9482.33, 8839.63, 9927.88, 10308.25, 12912.81, 12155.63, 11190.02, 11318.91, 10445.48, 10282.12, 8931.23, 9664.47, 9354.76, 9569.0, 9712.27, 8597.86, 9529.35, 8791.22, 9473.73, 8380.94, 7518.31, 8384.01, 7415.95]"
en,3500,speaker_5,0.12,0.10233766233766234,0.6161386370658875,"[557.25, 541.53, 605.91, 511.41, 558.53, 547.72, 542.43, 557.95, 450.35, 596.04, 571.54, 549.58, 583.73, 661.23, 633.41, 591.22, 605.39, 570.85, 612.62, 572.65, 587.78, 592.7, 602.27, 618.07, 547.56, 513.88, 570.38, 590.21, 508.55, 540.47, 589.97, 664.8]","[645.0, 1026.56, 1148.89, 929.19, 934.87, 1226.96, 972.89, 1073.71, 1035.78, 1084.05, 1173.14, 977.66, 1023.4, 1337.13, 1550.11, 1335.96, 1309.96, 1366.94, 1469.0, 1432.48, 1229.36, 1539.51, 1499.88, 1504.34, 1282.93, 923.2, 1019.11, 1214.84, 977.78, 795.72, 947.53, 1257.7]","[8211.02, 5049.75, 7131.57, 2109.33, 3790.79, 3205.74, 3261.95, 3690.77, 2422.52, 4934.83, 3212.72, 3283.2, 3775.38, 4478.63, 4584.64, 3937.13, 4158.66, 4160.44, 4672.0, 3126.67, 4481.56, 4122.22, 3424.04, 4214.88, 3055.61, 2784.78, 4186.2, 2678.76, 2771.57, 3026.87, 2657.23, 6519.52]","[12670.46, 13982.38, 17374.91, 15121.97, 15225.04, 14732.63, 13876.35, 14044.43, 12773.77, 13963.05, 12667.07, 12049.87, 12134.21, 12292.67, 13378.06, 13593.41, 14056.09, 14300.15, 15221.39, 14657.34, 15611.79, 16012.0, 15713.99, 16171.81, 15760.03, 14790.79, 15254.61, 14249.38, 13542.69, 12853.83, 11820.51, 14600.42]"
en,3500,speaker_6,0.11139240506329114,0.0806288032454361,0.6413717865943909,"[572.89, 618.46, 490.96, 600.72, 542.71, 556.62, 537.59, 613.64, 572.19, 528.13, 564.84, 587.34, 566.87, 516.97, 528.62, 521.42, 560.59, 540.04, 522.34, 517.24, 580.69, 614.57, 527.37, 516.06, 598.07, 508.89, 559.74, 546.96, 607.47, 607.38, 571.52, 567.01]","[838.65, 1159.4, 1022.59, 1080.72, 1241.79, 1263.99, 1129.98, 1273.11, 1274.81, 1101.39, 1182.45, 1244.36, 1173.49, 1061.44, 1102.25, 1152.95, 1265.37, 1158.86, 936.6, 968.57, 948.27, 1078.76, 1016.1, 948.23, 1187.17, 1287.58, 1044.18, 1128.86, 1260.06, 1404.55, 1387.86, 1346.11]","[10027.11, 3651.23, 3590.52, 6001.82, 3981.25, 3422.76, 4613.44, 4814.55, 4125.03, 3539.94, 3245.11, 3955.04, 4299.21, 4201.27, 3256.62, 3485.42, 5698.95, 3014.32, 3730.96, 3237.98, 4197.85, 4178.15, 2992.68, 3824.03, 7767.54, 3396.37, 3780.24, 2711.89, 4252.1, 3369.58, 3968.25, 3532.39]","[13659.25, 13593.36, 13450.75, 15722.71, 16176.78, 15874.67, 16368.79, 17487.44, 17881.7, 17695.38, 17239.01, 17695.89, 17874.39, 17757.17, 16890.76, 16878.61, 18865.48, 18154.25, 18213.48, 17942.97, 18429.18, 18449.5, 17921.96, 17849.39, 21899.4, 21580.19, 21646.61, 20829.25, 21364.98, 21018.95, 21263.82, 20670.5]"
en,3500,speaker_7,0.17052023121387283,0.1367713004484305,0.6022763848304749,"[582.66, 574.57, 556.63, 524.78, 531.66, 547.52, 533.45, 510.94, 557.56, 473.39, 532.68, 567.76, 577.08, 501.18, 551.06, 553.8, 578.91, 548.13, 583.16, 451.03, 459.36, 514.84, 635.23, 508.73, 577.88, 579.53, 562.73, 555.04, 565.32, 536.67, 573.88, 579.1]","[1139.88, 1091.23, 1034.15, 928.65, 793.69, 1066.91, 1189.93, 1008.67, 1083.25, 916.74, 894.01, 1332.75, 779.68, 788.16, 890.07, 804.14, 1243.18, 1296.96, 1160.45, 872.92, 635.34, 816.05, 1055.63, 969.57, 1008.38, 1082.69, 1133.85, 1094.39, 1111.67, 1106.39, 1188.36, 1586.38]","[10233.81, 3354.0, 3276.55, 2334.26, 2366.65, 3916.53, 2695.46, 3461.29, 3657.29, 1567.29, 3621.37, 6968.28, 2841.05, 1833.69, 4192.71, 3721.14, 3565.45, 4194.28, 4114.12, 2118.96, 2055.87, 2976.81, 3210.09, 2218.97, 3547.11, 4054.29, 3671.66, 4370.5, 3196.98, 2992.34, 4660.13, 4297.26]","[13403.68, 12794.16, 12306.59, 10920.47, 9572.48, 9953.92, 8898.49, 8643.56, 8577.55, 6640.58, 6557.05, 9848.33, 8971.96, 6891.57, 7135.88, 7157.55, 7032.01, 7726.21, 8141.99, 6565.84, 4915.75, 4308.79, 4902.16, 3698.3, 5134.6, 5717.53, 5670.61, 6299.1, 5984.92, 5234.64, 6422.75, 7017.74]"
en,3500,speaker_8,0.08,0.05879059350503919,0.6768447756767273,"[625.89, 561.08, 549.14, 7208.41, 617.34, 511.2, 486.33, 517.12, 555.8, 532.69, 542.2, 584.79, 560.56, 545.81, 541.83, 599.44, 546.44, 523.97, 547.52, 680.8, 534.68, 514.67, 537.09, 565.53, 540.36, 557.32, 538.8, 562.46, 584.23, 509.8, 579.07, 543.91]","[1320.99, 1173.14, 783.67, 1219.24, 880.29, 706.8, 804.69, 935.88, 964.88, 1103.37, 1224.23, 1064.34, 915.18, 1011.02, 1157.76, 1113.22, 1301.3, 1211.36, 1048.59, 1223.3, 1173.39, 909.81, 1113.11, 1097.4, 1099.95, 1151.13, 1122.86, 1129.32, 1342.87, 1069.36, 1185.71, 1314.26]","[14643.97, 3450.48, 2714.23, 3402.44, 2236.41, 2845.08, 3484.33, 3183.3, 3872.01, 3786.5, 5808.27, 3886.21, 3667.91, 3865.65, 3509.25, 4760.78, 4348.51, 4144.71, 3475.56, 5448.26, 4010.4, 3256.84, 4419.51, 3390.38, 3517.23, 4720.16, 3556.0, 5549.28, 3511.64, 2835.38, 3491.58, 3993.24]","[18618.06, 18318.23, 17278.97, 16942.33, 15419.92, 14493.26, 14271.07, 13723.0, 14081.81, 14162.57, 16240.55, 16388.48, 16531.31, 16667.36, 16445.87, 17514.84, 18193.47, 18457.78, 18482.27, 20257.54, 20611.76, 20200.45, 20965.06, 20908.48, 20769.21, 21825.8, 21720.78, 23809.78, 23666.7, 22851.69, 22691.0, 23222.76]"
en,3500,speaker_9,0.12,0.10628513030148186,0.5891054272651672,"[603.6, 516.0, 580.82, 590.92, 666.04, 528.19, 529.58, 592.2, 583.19, 618.65, 637.51, 633.87, 524.5, 474.59, 3224.57, 584.71, 581.0, 560.77, 606.53, 607.99, 597.56, 609.52, 586.53, 688.1, 576.44, 605.06, 563.23, 570.6, 571.5, 560.92, 560.21]","[1193.73, 999.51, 1051.08, 1504.98, 1607.01, 1400.64, 988.26, 1076.8, 1370.91, 1433.04, 1401.71, 1255.5, 1159.77, 870.88, 964.57, 1147.25, 1146.06, 959.5, 1077.48, 1112.75, 1137.38, 1124.77, 1178.33, 1289.1, 1140.23, 1282.23, 1051.78, 804.74, 972.7, 1043.75, 1082.9]","[11891.32, 2134.8, 4077.34, 4585.09, 11976.61, 4053.5, 2930.89, 4291.26, 4037.5, 5578.3, 4868.31, 4663.85, 3671.74, 2887.42, 4034.29, 5179.92, 4777.21, 3147.89, 4514.96, 4570.71, 4516.46, 3588.1, 3500.64, 3278.2, 2941.23, 3396.16, 3352.29, 3070.75, 3742.78, 3656.01, 3807.49]","[15787.39, 14441.52, 14830.4, 15735.46, 24034.72, 24616.6, 23460.87, 24100.15, 24462.22, 26585.95, 27771.82, 28773.99, 28798.25, 28014.44, 27562.33, 28662.32, 29774.54, 29248.58, 30096.63, 30184.94, 31044.83, 30975.77, 31008.92, 30612.51, 29895.13, 29421.79, 29121.26, 28737.51, 28824.94, 28824.24, 28979.02]"
en,3500,speaker_10,0.11988304093567251,0.09086215797625194,0.6210665106773376,"[529.87, 553.94, 544.74, 495.38, 536.6, 599.69, 588.68, 576.89, 526.49, 569.09, 482.68, 599.03, 569.31, 614.2, 576.04, 536.38, 557.16, 582.91, 589.21, 611.5, 571.71, 612.65, 590.52, 558.94, 514.33, 572.97, 539.74, 516.92, 523.69, 608.7, 634.46, 594.2]","[1489.49, 1215.14, 1154.74, 870.68, 838.72, 1072.02, 1197.17, 1426.24, 1372.9, 1031.93, 943.11, 1079.42, 1339.67, 1462.45, 1319.48, 1171.42, 1259.25, 1381.56, 1049.85, 1241.76, 1204.49, 1259.17, 1154.97, 1174.93, 1038.98, 1180.62, 1282.45, 979.88, 979.52, 1020.0, 1447.86, 1819.64]","[12051.39, 3757.7, 3528.78, 2007.69, 3660.98, 4451.76, 4205.59, 4183.65, 3144.37, 3775.88, 3139.8, 4865.58, 3984.57, 4879.43, 3802.2, 3046.92, 5353.52, 3024.14, 3766.89, 5365.17, 4448.88, 4062.31, 4134.37, 6956.66, 2911.6, 6596.89, 3170.97, 3276.92, 2844.15, 3044.7, 4648.38, 3343.59]","[16076.22, 16161.68, 14976.26, 13300.33, 12472.57, 13257.78, 12999.0, 13514.46, 12988.73, 13314.71, 12802.48, 13607.57, 13724.25, 14952.83, 15293.54, 14278.27, 15572.75, 14918.7, 15027.77, 16937.78, 17724.36, 18117.59, 18596.51, 22111.32, 21322.85, 24234.86, 23659.2, 23449.65, 22564.27, 21896.61, 22608.14, 22443.24]"
en,4000,speaker_1,0.13924050632911392,0.10061443932411675,0.5252673029899597,"[590.37, 596.55, 591.09, 584.63, 595.93, 459.56, 499.85, 516.42, 492.2, 521.64, 480.0, 595.46, 536.19, 517.87, 504.49, 568.95, 550.92, 528.24, 518.33, 507.38, 539.57, 682.1, 548.69, 524.62, 540.65, 569.09]","[1019.45, 1183.76, 1125.39, 1360.01, 1563.24, 1110.24, 869.02, 1114.39, 980.69, 867.14, 827.86, 1003.48, 1286.63, 912.44, 790.49, 1050.14, 1197.36, 859.46, 776.55, 915.71, 1104.66, 1503.71, 1426.01, 1144.77, 1088.2, 1174.21]","[12180.21, 4984.89, 3830.04, 4742.46, 4345.29, 2594.27, 2787.5, 2982.37, 2326.32, 2451.82, 2090.32, 2810.11, 2884.84, 2378.48, 2012.18, 3885.03, 2939.4, 1759.04, 2540.31, 2523.45, 3502.64, 5005.84, 3971.35, 4240.78, 3799.11, 4709.38]","[16062.38, 16905.73, 16374.27, 16990.52, 16568.86, 14851.85, 13517.79, 12165.28, 10382.89, 8082.56, 6023.5, 4517.22, 4708.58, 3809.93, 3308.58, 5505.36, 4688.09, 3147.17, 3836.92, 3947.93, 5148.95, 7192.18, 7041.05, 7122.25, 6805.27, 7401.25]"
en,4000,speaker_2,0.1413793103448276,0.1108263933376041,0.5842648148536682,"[552.46, 601.08, 543.76, 533.02, 549.26, 523.98, 548.19, 506.87, 592.02, 523.56, 528.17, 584.65, 537.14, 585.86, 549.99, 496.05, 478.84, 518.0, 593.26, 541.77, 538.18, 573.7, 527.93, 568.46, 574.61, 516.55, 558.4, 495.15, 627.47]","[606.03, 1032.58, 1043.78, 1167.63, 1056.19, 851.78, 904.93, 876.07, 1022.96, 1208.72, 1061.97, 935.89, 960.22, 1128.77, 1127.51, 859.35, 870.14, 935.04, 1227.83, 1321.99, 1168.84, 1157.32, 1038.97, 1051.81, 1068.85, 1075.93, 1032.28, 882.81, 1305.49]","[6638.72, 9218.37, 3570.91, 4302.0, 2553.75, 3310.26, 3317.92, 2644.86, 4141.49, 3403.75, 3060.75, 3680.32, 3452.75, 4324.01, 3943.81, 2511.04, 2676.15, 2503.57, 5434.68, 4190.22, 2842.28, 3211.68, 3497.38, 3479.73, 2091.44, 3821.84, 2974.13, 2528.19, 7266.2]","[10199.6, 15265.1, 14664.31, 14824.94, 12800.45, 11953.29, 11138.23, 9250.48, 9267.71, 8554.36, 7513.11, 7093.86, 6252.22, 6457.21, 6280.43, 4661.85, 4030.22, 3957.81, 7256.97, 7120.91, 5842.9, 4943.78, 5064.67, 5100.96, 3735.9, 5416.29, 4565.95, 3907.24, 9200.64]"
en,4000,speaker_3,0.15654952076677317,0.11207970112079702,0.5614433884620667,"[530.66, 513.72, 487.05, 538.97, 537.1, 487.01, 563.19, 571.76, 609.92, 535.6, 582.75, 587.24, 499.32, 471.97, 635.5, 541.22, 594.47, 595.61, 576.26, 552.69, 598.61, 501.12, 536.45, 574.93, 612.72, 512.11, 587.59, 672.51]","[440.97, 692.4, 1099.39, 1269.71, 1149.33, 1011.5, 1121.45, 1248.58, 1177.56, 1285.54, 1304.46, 1294.83, 840.12, 751.53, 1039.65, 1156.16, 957.61, 1008.14, 1246.45, 1068.07, 1256.36, 1190.1, 975.51, 1084.84, 1012.83, 869.67, 1209.61, 1548.34]","[4311.9, 1933.44, 6012.38, 3244.81, 2973.63, 2615.16, 9811.77, 3653.43, 6650.76, 3914.85, 5242.83, 2370.65, 2783.77, 2301.83, 4557.07, 2651.94, 3772.09, 3533.84, 4653.93, 4127.59, 5034.66, 2875.01, 2884.96, 4612.57, 3524.39, 2728.11, 5286.34, 3791.78]","[6772.92, 4570.56, 7600.3, 6473.49, 4691.86, 4114.54, 11498.23, 11016.75, 13502.73, 13050.37, 14182.74, 12427.42, 11065.39, 9046.4, 9466.02, 7787.95, 7437.39, 6230.13, 6778.05, 6793.99, 7712.37, 6476.84, 5263.25, 6272.86, 5633.56, 4110.31, 7085.18, 6567.06]"
en,4000,speaker_4,0.1027190332326284,0.07980187121629059,0.586707353591919,"[557.05, 569.48, 554.6, 545.42, 627.27, 683.61, 564.66, 547.53, 528.8, 569.91, 586.17, 516.55, 514.31, 540.2, 569.78, 596.26, 520.87, 572.71, 532.12, 535.56, 593.16, 580.07, 565.66, 601.59, 789.63, 504.31, 605.89]","[556.24, 1002.57, 1041.04, 901.68, 1043.87, 1462.43, 1414.16, 1274.3, 1191.13, 1162.22, 1375.68, 1286.23, 1132.13, 1185.12, 1232.18, 928.52, 1189.86, 1214.99, 1213.44, 1011.02, 1153.87, 1403.91, 1298.61, 1200.91, 1479.23, 1011.41, 989.47]","[5037.93, 7815.43, 3788.79, 3224.42, 4198.7, 9606.73, 4533.73, 4962.74, 3573.58, 3997.24, 4248.09, 4452.07, 2876.81, 3741.38, 4436.14, 2851.39, 3360.88, 4666.76, 3354.45, 3984.41, 3968.59, 4449.91, 4657.18, 5385.83, 4335.25, 2715.77, 3424.14]","[8266.79, 11922.82, 11563.49, 10633.09, 10477.64, 14923.38, 15322.65, 16147.95, 15596.03, 15442.89, 15572.85, 15694.61, 14261.52, 13864.89, 14133.84, 12862.86, 11497.98, 11820.97, 11019.44, 10860.66, 10673.91, 11006.13, 11534.14, 12377.45, 12158.59, 10735.75, 9995.71]"
en,4000,speaker_5,0.09866666666666667,0.07948051948051948,0.6135043501853943,"[573.01, 588.6, 534.71, 560.09, 594.33, 542.02, 546.18, 512.95, 630.14, 514.92, 527.73, 586.87, 637.99, 579.37, 697.44, 630.28, 637.86, 595.03, 597.8, 577.97, 639.85, 589.96, 527.27, 580.3, 589.77, 577.95, 574.27, 701.74]","[755.58, 1319.77, 1278.54, 1067.03, 1127.44, 1024.55, 1053.01, 1047.33, 1202.75, 1230.77, 979.66, 1060.28, 1509.47, 1448.74, 1191.55, 1404.48, 1683.09, 1628.84, 1662.1, 1593.84, 1555.79, 1250.56, 1125.55, 1229.6, 1298.69, 1126.45, 1032.86, 1338.91]","[9466.98, 11175.13, 3414.9, 3344.48, 4007.75, 3299.95, 3359.96, 2820.65, 4816.52, 3568.47, 3050.11, 4471.29, 5545.61, 5100.49, 4414.83, 5054.25, 5455.15, 4776.74, 3842.94, 4142.42, 4085.93, 4199.89, 3414.49, 3454.25, 2741.08, 3158.39, 2669.62, 5995.81]","[12035.85, 19020.57, 18273.51, 17455.51, 17315.05, 16454.39, 15478.01, 14178.48, 14836.34, 14266.48, 12957.14, 13342.79, 14745.5, 15551.36, 14807.06, 15315.86, 16654.98, 17301.77, 17037.6, 16843.15, 16837.28, 16478.71, 15766.78, 15094.12, 13099.86, 12120.66, 10481.75, 12356.99]"
en,4000,speaker_6,0.09367088607594937,0.06845841784989858,0.6416212916374207,"[577.36, 616.48, 592.17, 595.35, 601.81, 546.02, 674.62, 568.81, 591.12, 619.84, 571.76, 540.44, 497.38, 502.45, 566.73, 554.83, 629.77, 525.38, 563.34, 552.44, 519.2, 611.25, 565.67, 608.36, 611.55, 633.01, 607.3, 665.52, 554.42]","[943.75, 1117.63, 1258.14, 1452.25, 1468.99, 1399.81, 1684.33, 1523.76, 1304.5, 1613.87, 1389.44, 1015.57, 1010.73, 908.94, 1087.68, 1289.29, 1203.8, 1088.29, 1014.61, 1021.15, 876.35, 1177.07, 1422.43, 1364.75, 1499.64, 1619.41, 1596.26, 1399.26, 1482.1]","[10865.46, 3254.59, 9721.67, 4568.2, 4590.13, 4650.83, 4631.3, 4116.01, 3841.2, 5135.52, 4031.63, 3993.95, 4090.44, 3413.63, 4697.85, 3629.93, 4680.73, 3404.68, 3829.71, 2669.78, 3799.18, 5162.83, 4420.31, 3673.73, 7472.93, 4513.42, 4827.39, 3600.38, 3655.86]","[14345.93, 12822.58, 18194.63, 18165.63, 18640.68, 19171.61, 19654.25, 19450.07, 19180.96, 20213.39, 20132.72, 19983.1, 19907.9, 19182.45, 19566.13, 18647.33, 19194.98, 18475.07, 17779.27, 16140.81, 15805.24, 16606.56, 16895.44, 16450.9, 19809.42, 20176.62, 20873.34, 20117.88, 19633.07]"
en,4000,speaker_7,0.15028901734104047,0.11715246636771301,0.6008555889129639,"[562.63, 560.05, 578.3, 534.05, 507.36, 482.97, 526.13, 562.4, 509.28, 638.27, 1544.64, 533.19, 554.01, 585.51, 603.62, 579.96, 601.64, 560.97, 564.06, 544.28, 577.46, 622.95, 579.18, 595.96, 599.89, 568.67, 627.37, 549.32]","[940.45, 1169.57, 1252.3, 1140.89, 1116.22, 1296.57, 1356.1, 1367.58, 1229.07, 1349.93, 1249.74, 985.92, 964.95, 1357.23, 1463.12, 1564.36, 1357.75, 1207.64, 1556.59, 1168.19, 1016.02, 1198.94, 1226.49, 1144.03, 1155.49, 1066.82, 1413.05, 1469.9]","[8956.68, 4817.14, 3452.38, 2973.95, 2830.21, 3671.43, 4173.4, 4042.41, 3201.27, 8863.79, 4225.14, 3259.29, 3783.58, 5029.27, 3188.99, 4633.89, 3993.8, 3955.63, 6398.68, 2806.19, 2688.38, 4013.96, 3410.15, 3587.86, 4837.85, 2975.13, 5543.83, 3815.26]","[12295.4, 12744.33, 11839.47, 10683.12, 8735.65, 7448.26, 7478.09, 6569.47, 5254.26, 10852.75, 10997.35, 9971.21, 9672.0, 10620.3, 9733.78, 10300.5, 10232.49, 9922.07, 12257.44, 10937.37, 9560.0, 9525.99, 8870.55, 8214.16, 8970.49, 7866.65, 9326.81, 9082.03]"
en,4000,speaker_8,0.09428571428571429,0.07334826427771557,0.6701850295066833,"[634.77, 547.77, 559.98, 570.71, 582.46, 584.55, 534.02, 671.94, 604.96, 574.38, 583.39, 545.05, 575.47, 653.89, 546.56, 530.96, 646.22, 562.77, 558.24, 547.5, 629.05, 561.47, 594.74, 621.56, 679.84, 495.48, 647.27]","[970.83, 1240.33, 841.23, 958.92, 1202.15, 1100.07, 1134.64, 1283.26, 1481.62, 1509.27, 1246.24, 1050.53, 1288.98, 1380.58, 1541.08, 1218.01, 1410.51, 1248.5, 1111.36, 1158.01, 1115.64, 1201.91, 1130.01, 1323.89, 1577.9, 1161.79, 1298.96]","[11096.85, 2587.57, 3267.84, 3541.5, 3661.54, 5248.49, 3709.54, 4475.52, 4819.67, 7063.55, 4024.91, 3934.7, 3899.35, 5571.72, 3706.32, 3891.17, 7161.33, 4584.95, 3404.15, 4321.21, 4390.97, 5324.38, 5461.34, 4731.2, 4042.79, 2768.93, 4462.8]","[14025.99, 12097.89, 11273.93, 10736.21, 10316.42, 11097.29, 10742.43, 10541.61, 11284.15, 14264.47, 14216.71, 13882.98, 13721.6, 15225.39, 14874.61, 14285.87, 17382.16, 17893.46, 17223.03, 17268.83, 17592.75, 18842.81, 19422.61, 20100.61, 19863.87, 18553.29, 18947.84]"
en,4000,speaker_9,0.11733333333333333,0.09453244762391415,0.6107394695281982,"[622.55, 664.48, 635.2, 668.78, 636.22, 535.88, 595.63, 671.27, 591.69, 648.73, 628.4, 577.32, 570.83, 591.87, 586.53, 535.32, 558.12, 548.18, 562.91, 550.59, 599.27, 597.29, 535.78, 543.18, 660.31, 558.49, 556.44]","[1118.64, 1465.5, 1461.99, 1404.61, 1390.88, 1111.81, 1070.99, 1586.71, 1506.56, 1459.69, 1554.79, 1256.8, 1213.21, 1245.6, 1189.72, 962.63, 1003.76, 1170.09, 1196.38, 1113.52, 1111.43, 1267.07, 1267.54, 1191.56, 1204.09, 1175.29, 1156.29]","[15147.93, 4752.03, 4176.82, 7726.95, 5298.19, 2665.31, 4693.53, 5234.96, 4706.62, 5346.93, 4763.25, 4274.81, 3902.2, 3780.71, 3982.36, 3417.23, 4094.99, 4116.48, 4512.59, 3919.24, 4560.24, 4709.74, 3576.72, 4115.01, 3115.19, 3578.98, 4085.49]","[19424.17, 19482.6, 19569.7, 23213.5, 24011.53, 22391.38, 23017.69, 24181.52, 24829.56, 25496.57, 25784.68, 25391.34, 25233.42, 24954.98, 24453.01, 23803.0, 23014.42, 23007.78, 23363.06, 23163.78, 23592.75, 23576.32, 23029.47, 23036.45, 22004.04, 20830.76, 20782.25]"
